10161,03/05/2020 12:14,PORT MELBOURNE,VIC,3207,BAIRNSDALE,VIC,3875,1,1.8,0.0074
10162,03/05/2020 12:14,TRUGANINA,VIC,3029,ROCKINGHAM,WA,6168,1,1.42,0.0308
10163,03/05/2020 12:16,LANE COVE,NSW,2066,CLAYTON,VIC,3168,1,2,0.0113
10164,03/05/2020 12:19,ARNDELL PARK,NSW,2148,LAKE CARGELLIO,NSW,2672,1,21.4,0.0205
10165,03/05/2020 12:19,TRUGANINA,VIC,3029,PRESTON,VIC,3072,1,81,1.191
10166,03/05/2020 12:21,DANDENONG SOUTH,VIC,3175,SOUTH YARRA,VIC,3141,12,96,0.768
10167,03/05/2020 12:22,TRUGANINA,VIC,3029,CRAIGIEBURN,VIC,3064,1,0.89,0.0034
10168,03/05/2020 12:25,PORT MELBOURNE,VIC,3207,ST IVES,NSW,2075,1,1,0.0074
10169,03/05/2020 12:29,MOUNT WAVERLY,VIC,3149,GUNNEDAH,NSW,2380,1,4,0.0168
10170,03/05/2020 12:29,MOUNT WAVERLY,VIC,3149,NORTH GOSFORD,NSW,2250,1,4,0.0168
10171,03/05/2020 12:29,HAZELMERE,WA,6055,DENMARK,WA,6333,2,47,0.5518
10172,03/05/2020 12:29,REGENTS PARK,NSW,2143,VIRGINIA,QLD,4014,1,16,0.032
10173,03/05/2020 12:30,MOUNT WAVERLY,VIC,3149,BAIRNSDALE,VIC,3875,1,6,0.0543
10174,03/05/2020 12:32,TRUGANINA,VIC,3029,ALEXANDRIA,NSW,2015,1,0.18,0.0173
10175,03/05/2020 12:32,BRAESIDE,VIC,3195,TULLAMARINE,VIC,3043,2,12,0.1992
10176,03/05/2020 12:33,BRAESIDE,VIC,3195,EAGLE FARM,QLD,4009,1,6,0.0549
10177,03/05/2020 12:33,PORT MELBOURNE,VIC,3207,ILUKA,WA,6028,1,1,0.0074
10178,03/05/2020 12:34,LANE COVE,NSW,2066,COLLINGWOOD,VIC,3066,1,1,0.0113
10179,03/05/2020 12:37,TRUGANINA,VIC,3029,LAVINGTON,NSW,2641,1,1.73,0
10180,03/05/2020 12:38,CLAYTON,VIC,3168,NORTH HOBART,TAS,7000,2,20,0.1612
10181,03/05/2020 12:40,PARKINSON,QLD,4115,CALOUNDRA WEST,QLD,4551,4,50,0.36
10182,03/05/2020 12:40,BAYSWATER,VIC,3153,PORT MACQUARIE,NSW,2444,2,10,0.04
10183,03/05/2020 12:41,MOUNT WAVERLY,VIC,3149,PARKVILLE,VIC,3052,1,1,0.0071
10184,03/05/2020 12:45,BAYSWATER,VIC,3153,CRANBOURNE,VIC,3977,2,8,0.0718
10185,03/05/2020 12:46,DANDENONG SOUTH,VIC,3175,ROSEBUD,VIC,3939,1,5,0.001
10186,03/05/2020 12:47,CHESTER HILL,NSW,2162,CHARMHAVEN,NSW,2263,2,337,3.571
10187,03/05/2020 12:48,TRUGANINA,VIC,3029,CAPALABA,QLD,4157,1,1.08,0.0308
