Ordered Time,From_Suburb,From_State,From_State,To_Suburb,To_State,To_Postcode,Items,Weight,Volume,Allowed Time (Days)
TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,INT,REAL,REAL,INT
4/05/2020 16:39,MOUNT WAVERLY,VIC,3149,JOONDALUP,WA,6027,2,20,0.066,
4/05/2020 16:39,TRUGANINA,VIC,3029,COOLOOLA COVE,QLD,4580,1,0.26,0.0349,
4/05/2020 16:39,TRUGANINA,VIC,3029,TULLY,QLD,4854,4,36.68,0.2084,
4/05/2020 16:40,DANDENONG SOUTH,VIC,3175,DANDENONG SOUTH,VIC,3175,1,2,0.005,
4/05/2020 16:41,TRUGANINA,VIC,3029,DURAL,NSW,2158,1,63.69,1.44,
4/05/2020 16:41,LANE COVE,NSW,2066,NORTH MELBOURNE,VIC,3051,1,2,0.0039,
4/05/2020 16:42,CHESTER HILL,NSW,2162,HEATHERBRAE,NSW,2324,2,341,4.205,
4/05/2020 16:42,LANE COVE,NSW,2066,LAUNCESTON,TAS,7250,1,4,0.0113,
4/05/2020 16:44,REGENTS PARK,NSW,2143,BENDIGO,VIC,3550,1,3,0.003,
4/05/2020 16:44,INGLEBURN,NSW,2565,MILLERS POINT,NSW,2000,2,2,0,
4/05/2020 16:45,MOUNT WAVERLY,VIC,3149,ELIZABETH VALE,SA,5112,1,4,0.0168,
4/05/2020 16:45,BAYSWATER,VIC,3153,BACCHUS MARSH,VIC,3340,2,9.4,0.0998,
4/05/2020 16:45,MOUNT WAVERLY,VIC,3149,EASTERN CREEK,NSW,2766,1,2,0.0168,
4/05/2020 16:46,TRUGANINA,VIC,3029,PAKENHAM,VIC,3810,1,2.01,0.0147,
4/05/2020 16:46,CAMPBELLFIELD,VIC,3061,REGENTS PARK,NSW,2143,1,150,0.4658,
4/05/2020 16:46,PORT MELBOURNE,VIC,3207,DANDENONG,VIC,3175,2,21,0.115,
4/05/2020 16:46,TRUGANINA,VIC,3029,BEAUDESERT,QLD,4285,1,9.17,0.0521,
4/05/2020 16:47,PORT MELBOURNE,VIC,3207,TWEED HEADS SOUTH,NSW,2486,3,22.1,0.1022,
4/05/2020 16:47,LANE COVE,NSW,2066,WESTMEAD,NSW,2145,1,2,0.0164,
4/05/2020 16:47,PORT MELBOURNE,VIC,3207,KEMPS CREEK,NSW,2178,1,390,1.9165,
4/05/2020 16:51,CHESTER HILL,NSW,2162,RESERVOIR,VIC,3073,3,515,6.48,
4/05/2020 16:51,BAYSWATER,VIC,3153,SHENTON PARK,WA,6008,1,2,0.0161,
4/05/2020 16:53,DANDENONG SOUTH,VIC,3175,DUBBO,NSW,2830,1,3,0.0012,
4/05/2020 16:54,TRUGANINA,VIC,3029,RICHMOND,QLD,4740,1,0.09,0.0173,
4/05/2020 16:55,TINGALPA,QLD,4173,BRISBANE CITY,QLD,4000,1,1,0,
4/05/2020 16:57,TRUGANINA,VIC,3029,GLADSTONE,QLD,4680,1,7,0.0458,
4/05/2020 16:57,DANDENONG SOUTH,VIC,3175,ALEXANDRIA,NSW,2015,1,5,0.027,
4/05/2020 16:58,KEYSBOROUGH,VIC,3173,CANNING VALE,WA,6155,1,110,1.44,
4/05/2020 16:58,KEYSBOROUGH,VIC,3173,BUNGALOW,QLD,4870,8,39,0.1426,
4/05/2020 16:59,TRUGANINA,VIC,3029,MARYBOROUGH,VIC,3465,1,3.7,0.0308,
4/05/2020 16:59,CLAYTON,VIC,3168,ALBION PARK RAIL,NSW,2527,1,185,1.6685,
4/05/2020 17:01,TRUGANINA,VIC,3029,ROCKLEA,QLD,4106,1,0.79,0.0078,
4/05/2020 17:01,INGLEBURN,NSW,2565,PERTH AIRPORT,WA,6000,1,1,0.0012,
4/05/2020 17:02,MOUNT WAVERLY,VIC,3149,RANDWICK,NSW,2031,1,1,0.0071,
4/05/2020 17:04,DANDENONG SOUTH,VIC,3175,WARRNAMBOOL,VIC,3280,1,3,0.0012,
4/05/2020 17:04,TRUGANINA,VIC,3029,BEAUDESERT,QLD,4285,4,18.66,0.24,
4/05/2020 17:04,HAZELMERE,WA,6055,KENWICK,WA,6107,2,0.4,0.0616,
4/05/2020 17:07,SPRINGVALE,VIC,3171,WELLAND,SA,5007,3,3200,9.456,
4/05/2020 17:09,PORT MELBOURNE,VIC,3207,YERONGA,QLD,4104,1,1,0.0137,
4/05/2020 17:09,TRUGANINA,VIC,3029,EAST VICTORIA PARK,WA,6101,1,0.53,0.0308,
4/05/2020 17:10,TRUGANINA,VIC,3029,FYSHWICK,ACT,2609,4,52.92,0.3014,
4/05/2020 17:11,LANE COVE,NSW,2066,TULLAMARINE,VIC,3043,1,2,0.0113,
4/05/2020 17:12,CLAYTON,VIC,3168,PENRITH,NSW,2750,1,50,0.805,
4/05/2020 17:12,AUBURN,NSW,2144,TRUGANINA,VIC,3029,1,100,0.198,
4/05/2020 17:13,DANDENONG SOUTH,VIC,3175,DANDENONG,VIC,3175,1,5,0.008,
4/05/2020 17:13,LANE COVE,NSW,2066,NOWRA,NSW,2541,5,50,0.069,
4/05/2020 17:13,TRUGANINA,VIC,3029,THEBARTON,SA,5031,5,32.99,0.3024,
4/05/2020 17:14,TINGALPA,QLD,4173,BRISBANE CITY,QLD,4000,1,1,0,
4/05/2020 17:15,DANDENONG SOUTH,VIC,3175,BEAUMARIS,VIC,3193,1,5,0.001,
4/05/2020 17:15,CROYDON SOUTH,VIC,3136,ALEXANDRIA,NSW,2015,1,10,0.045,
4/05/2020 17:16,MOUNT WAVERLY,VIC,3149,PARKVILLE,VIC,3052,1,3,0.0238,
4/05/2020 17:16,TRUGANINA,VIC,3029,HOLDEN HILL,SA,5088,1,0.62,0.0078,
4/05/2020 17:17,PORT MELBOURNE,VIC,3207,NARRABRI,NSW,2390,3,12.45,0.0369,
4/05/2020 17:18,MOUNT WAVERLY,VIC,3149,KUNUNURRA,WA,6743,1,3,0.0092,
4/05/2020 17:19,TRUGANINA,VIC,3029,HEATHERBRAE,NSW,2324,1,0.27,0.0173,
4/05/2020 17:20,LANE COVE,NSW,2066,SALE,VIC,3850,2,7,0.0444,
4/05/2020 17:20,KEYSBOROUGH,VIC,3173,LYTTON,QLD,4178,1,85,0.864,
4/05/2020 17:21,AUBURN,NSW,2144,WARABROOK,NSW,2304,1,16,0.0199,
4/05/2020 17:21,TRUGANINA,VIC,3029,BAYSWATER,VIC,3153,4,22.62,0.1777,
4/05/2020 17:22,TRUGANINA,VIC,3029,SUNBURY,VIC,3429,1,63.69,1.44,
4/05/2020 17:23,TRUGANINA,VIC,3029,RUTHERFORD,NSW,2320,1,1.11,0.0078,
4/05/2020 17:24,BAYSWATER,VIC,3153,CARINGBAH,NSW,2229,1,300,0.9462,
4/05/2020 17:25,BAYSWATER,VIC,3153,BRISBANE AIRPORT,QLD,4008,4,3020,6.7898,
4/05/2020 17:25,TRUGANINA,VIC,3029,CROYDON,VIC,3136,1,0.07,0.0034,
4/05/2020 17:27,TRUGANINA,VIC,3029,MOORE PARK,NSW,2021,1,2.74,0.0308,
4/05/2020 17:28,MOUNT WAVERLY,VIC,3149,DOUGLAS,QLD,4814,1,1,0.0071,
4/05/2020 17:29,BAYSWATER,VIC,3153,BUNDAMBA,QLD,4304,1,7.5,0.098,
4/05/2020 17:29,DERRIMUT,VIC,3026,Wodonga,VIC,3690,1,130,0.96,
4/05/2020 17:29,MOUNT WAVERLY,VIC,3149,HEIDELBERG,VIC,3084,1,3,0.0155,
4/05/2020 17:30,DINGLEY VILLAGE,VIC,3172,CARNARVON,WA,6701,1,1,0.0089,
4/05/2020 17:33,TRUGANINA,VIC,3029,SUNSHINE NORTH,VIC,3020,1,63.69,1.44,
4/05/2020 17:34,MOUNT WAVERLY,VIC,3149,DANDENONG,VIC,3175,1,1,0.0092,
4/05/2020 17:34,PORT MELBOURNE,VIC,3207,SPRINGWOOD,NSW,2777,1,1.8,0.012,
4/05/2020 17:35,CHESTER HILL,NSW,2162,NOOSAVILLE,QLD,4566,1,176,1.44,
4/05/2020 17:35,PORT MELBOURNE,VIC,3207,PERTH AIRPORT,WA,6105,1,175,1.44,
4/05/2020 17:35,CAMPBELLFIELD,VIC,3061,PERTH AIRPORT,WA,6105,8,4928,8.7943,
4/05/2020 17:37,HAZELMERE,WA,6055,MADDINGTON,WA,6109,1,0.1,0.0308,
4/05/2020 17:39,TRUGANINA,VIC,3029,NIDDRIE,VIC,3042,1,9.17,0.0521,
4/05/2020 17:40,TRUGANINA,VIC,3029,BROADMEADOWS,VIC,3047,1,200.6,1.2,
4/05/2020 17:40,DERRIMUT,VIC,3026,Grovedale,VIC,3216,1,380,1.872,
4/05/2020 17:40,TRUGANINA,VIC,3029,DUBBO,NSW,2830,1,0.01,0.0034,
4/05/2020 17:40,CARRUM DOWNS,VIC,3201,PORT MELBOURNE,VIC,3207,1,12,0.0408,
4/05/2020 17:41,PORT MELBOURNE,VIC,3207,ZETLAND,NSW,2017,1,2,0.012,
4/05/2020 17:41,BRAESIDE,VIC,3195,GARBUTT,QLD,4814,1,3,0.0131,
4/05/2020 17:42,TRUGANINA,VIC,3029,NORWEST,NSW,2153,1,62.61,0.96,
4/05/2020 17:42,PORT MELBOURNE,VIC,3207,ELWOOD,VIC,3184,1,8.9,0.037,
4/05/2020 17:44,TRUGANINA,VIC,3029,BUSSELTON,WA,6280,1,0.1,0.0034,
4/05/2020 17:45,MOUNT WAVERLY,VIC,3149,RANDWICK,NSW,2031,1,1,0.0071,
4/05/2020 17:45,INGLEBURN,NSW,2565,INGLEBURN,NSW,2565,1,0.1,0.001,
4/05/2020 17:46,TRUGANINA,VIC,3029,MINCHINBURY,NSW,2770,1,0.05,0.0034,
4/05/2020 17:47,TRUGANINA,VIC,3029,MOAMA,NSW,2731,1,1.65,0.0349,
4/05/2020 17:48,DANDENONG SOUTH,VIC,3175,WHYALLA,SA,5600,1,3,0.0025,
4/05/2020 17:49,TRUGANINA,VIC,3029,MOUNT WAVERLY,VIC,3149,4,484,2.868,
4/05/2020 17:50,DANDENONG SOUTH,VIC,3175,GLENHUNTLY,VIC,3163,1,5,0.008,
4/05/2020 17:50,KEYSBOROUGH,VIC,3173,HUNTINGWOOD,NSW,2148,1,70,0.72,
4/05/2020 17:51,TRUGANINA,VIC,3029,MOONTA,SA,5558,3,8.9,0.0592,
4/05/2020 17:53,AUBURN,NSW,2144,BELMONT,WA,6104,1,218,1.5609,
4/05/2020 17:54,MANSFIELD,QLD,4122,MARYBOROUGH,QLD,4650,1,2.4,0.0064,
4/05/2020 17:54,PORT MELBOURNE,VIC,3207,MOLENDINAR,QLD,4214,1,100,0.8213,
4/05/2020 17:55,TRUGANINA,VIC,3029,MULLUMBIMBY,NSW,2482,8,73.36,0.4168,
4/05/2020 17:56,PORT MELBOURNE,VIC,3207,SALE,VIC,3850,1,3.6,0.012,
4/05/2020 17:56,SMITHFIELD,NSW,2164,MOONAH,TAS,7009,1,12,0.0706,
4/05/2020 17:57,TRUGANINA,VIC,3029,WOODVILLE,SA,5011,2,7.52,0.0771,
4/05/2020 17:57,TRUGANINA,VIC,3029,PORTLAND,VIC,3305,1,4.14,0.0308,
4/05/2020 17:59,BRAESIDE,VIC,3195,CARINGBAH,NSW,2229,1,3,0.0131,
4/05/2020 18:02,TRUGANINA,VIC,3029,PEAKHURST,NSW,2210,1,0.18,0.0173,
4/05/2020 18:04,TRUGANINA,VIC,3029,VICTORIA POINT,QLD,4165,1,0.91,0.0068,
4/05/2020 18:04,TRUGANINA,VIC,3029,PORT LINCOLN,SA,5606,5,21.32,0.1579,
4/05/2020 18:05,PORT MELBOURNE,VIC,3207,CARLTON NORTH,VIC,3054,1,1.2,0.012,
4/05/2020 18:05,MOUNT WAVERLY,VIC,3149,ST LEONARDS,NSW,2065,1,1,0.0092,
4/05/2020 18:09,TRUGANINA,VIC,3029,SEATON,SA,5023,1,0.12,0.0173,
4/05/2020 18:10,MOUNT WAVERLY,VIC,3149,HOBART,TAS,7000,1,1,0.0071,
4/05/2020 18:11,TRUGANINA,VIC,3029,MOONAH,TAS,7009,1,0.12,0.0034,
4/05/2020 18:14,TRUGANINA,VIC,3029,MANSFIELD,VIC,3722,1,2.02,0.0068,
4/05/2020 18:16,BRAESIDE,VIC,3195,MOORABBIN,VIC,3189,1,6,0.077,
4/05/2020 18:19,CAMPBELLFIELD,VIC,3061,MAYFIELD,NSW,2304,1,600,1.1903,
4/05/2020 18:19,TRUGANINA,VIC,3029,SEFTON PARK,SA,5083,2,220,2.24,
4/05/2020 18:20,MOUNT WAVERLY,VIC,3149,CHERMSIDE,QLD,4032,1,2,0.0092,
4/05/2020 18:20,TRUGANINA,VIC,3029,CAIRNS,QLD,4870,1,117.23,1.2,
4/05/2020 18:27,PORT MELBOURNE,VIC,3207,FRENCHS,NSW,2086,1,4.8,0.0243,
4/05/2020 18:29,DANDENONG SOUTH,VIC,3175,KEW,VIC,3101,1,3,0.0012,
4/05/2020 18:29,PORT MELBOURNE,VIC,3207,LILYFIELD,NSW,2040,1,1,0.0074,
4/05/2020 18:29,CAMPBELLFIELD,VIC,3061,GARDEN SUBURB,NSW,2289,1,26,0.0544,
4/05/2020 18:31,LANE COVE,NSW,2066,HERSTON,QLD,4006,3,1140,3.0787,
4/05/2020 18:32,TRUGANINA,VIC,3029,INVERLOCH,VIC,3996,1,4.14,0.0308,
4/05/2020 18:32,BRAESIDE,VIC,3195,MUDGEE,NSW,2850,1,9,0.0246,
4/05/2020 18:34,TRUGANINA,VIC,3029,INVERMAY,TAS,7248,1,66.19,1.2,
4/05/2020 18:35,TRUGANINA,VIC,3029,NEWSTEAD,QLD,4006,1,130,1.872,
4/05/2020 18:35,BAYSWATER,VIC,3153,BRAIDWOOD,NSW,2622,1,1,0.0095,
4/05/2020 18:38,BRAESIDE,VIC,3195,WANGARA,WA,6065,1,3,0.0131,
4/05/2020 18:43,GREENACRE,NSW,2190,PARKINSON,QLD,4115,1,5,0.0624,
4/05/2020 18:43,TRUGANINA,VIC,3029,MOUNT WAVERLY,VIC,3149,1,70,1.08,
4/05/2020 18:46,TRUGANINA,VIC,3029,HAMPSTEAD GARDENS,SA,5086,2,0.3,0.1497,
4/05/2020 18:47,LANE COVE,NSW,2066,PRAHRAN,VIC,3181,1,1,0.0113,
4/05/2020 18:48,CARLTON,NSW,2218,LEURA,NSW,2780,1,70,0.2177,
4/05/2020 18:48,TRUGANINA,VIC,3029,MURRAY BRIDGE,SA,5253,1,0.74,0.0199,
4/05/2020 18:50,TRUGANINA,VIC,3029,HECTORVILLE,SA,5073,4,17.31,0.2012,
4/05/2020 18:51,ARNDELL PARK,NSW,2148,ORANGE,NSW,2800,4,71,0.0642,
4/05/2020 18:51,TRUGANINA,VIC,3029,ACACIA RIDGE,QLD,4110,6,689,5.868,
4/05/2020 18:54,MOUNT WAVERLY,VIC,3149,ELIZABETH VALE,SA,5112,1,10,0.0774,
4/05/2020 18:55,TRUGANINA,VIC,3029,ROCKHAMPTON DC,QLD,4701,1,7,0.0448,
4/05/2020 18:55,TRUGANINA,VIC,3029,ROCKLEA,QLD,4106,1,0.06,0.0034,
4/05/2020 18:57,TRUGANINA,VIC,3029,VALLEY HEIGHTS,NSW,2777,1,0.09,0.0082,
5/05/2020 8:00,PORT MELBOURNE,VIC,3207,SANDGATE,NSW,2304,1,2,0.012,
5/05/2020 8:00,MOUNT WAVERLY,VIC,3149,NORTHMEAD,NSW,2152,1,1,0.0071,
5/05/2020 8:02,LANE COVE,NSW,2066,EAST BRISBANE,QLD,4169,1,2,0.0164,
5/05/2020 8:03,LANE COVE,NSW,2066,PARKVILLE,VIC,3052,1,2,0.0113,
5/05/2020 8:09,PORT MELBOURNE,VIC,3207,BRUNSWICK,VIC,3056,3,12,0.0528,
5/05/2020 8:14,TRUGANINA,VIC,3029,MANDURAH,WA,6210,1,6,0.0687,
5/05/2020 8:15,BRAESIDE,VIC,3195,FAIRFIELD,VIC,3078,1,8,0.0549,
5/05/2020 8:15,ALDERLEY,QLD,4051,AUBURN,NSW,2144,6,2195,13.752,
5/05/2020 8:15,TRUGANINA,VIC,3029,MORNINGTON,VIC,3931,1,0.45,0.0078,
5/05/2020 8:15,TRUGANINA,VIC,3029,PARAFIELD GARDENS,SA,5107,1,126.85,0.96,
5/05/2020 8:17,AUBURN,NSW,2144,BURNIE,TAS,7320,1,17,0.0251,
5/05/2020 8:22,PORT MELBOURNE,VIC,3207,GREENACRE,NSW,2190,1,180,2.16,
5/05/2020 8:25,DANDENONG SOUTH,VIC,3175,SANDRINGHAM,VIC,3191,31,248,1.984,
5/05/2020 8:28,TRUGANINA,VIC,3029,GREENWAY,ACT,2900,2,20.28,0.1943,
5/05/2020 8:31,TRUGANINA,VIC,3029,CHARTERS TOWERS CITY,QLD,4820,2,9.7,0.072,
5/05/2020 8:35,TRUGANINA,VIC,3029,MANLY WEST,QLD,4179,3,2.8,0.0698,
5/05/2020 8:35,DANDENONG SOUTH,VIC,3175,KEYSBOROUGH,VIC,3173,1,5,0.001,
5/05/2020 8:35,LANE COVE,NSW,2066,PERTH AIRPORT,WA,6000,1,7,0.0113,
5/05/2020 8:38,CHESTER HILL,NSW,2162,BATHURST,NSW,2795,2,489,5.184,
5/05/2020 8:39,DERRIMUT,VIC,3026,BELMONT,VIC,3216,1,75,0.528,
5/05/2020 8:39,WEST FOOTSCRAY,VIC,3012,STRETTON,QLD,4116,1,89,0.3681,
5/05/2020 8:40,TRUGANINA,VIC,3029,MURWILLUMBAH,NSW,2484,1,9.17,0.0521,
5/05/2020 8:41,TRUGANINA,VIC,3029,HENDRA,QLD,4011,1,0.35,0.0173,
5/05/2020 8:41,BAYSWATER,VIC,3153,ROCKLEA,QLD,4106,4,11,0.0795,
5/05/2020 8:43,CLAYTON,VIC,3168,YARRAWONGA,VIC,3730,1,150,1.0765,
5/05/2020 8:44,AUBURN,NSW,2144,TAYLORS LAKES,VIC,3038,1,15,0.0317,
5/05/2020 8:45,CAMPBELLFIELD,VIC,3061,PADSTOW,NSW,2211,2,24,0.0944,
5/05/2020 8:45,TRUGANINA,VIC,3029,WARBURTON,VIC,3799,2,18.34,0.1042,
5/05/2020 8:46,AUBURN,NSW,2144,MUDGEE,NSW,2850,1,17,0.0363,
5/05/2020 8:46,MANSFIELD,QLD,4122,BROWNS PLAINS,QLD,4118,1,1,0.0029,
5/05/2020 8:46,DERRIMUT,VIC,3026,OAK FLATS,NSW,2529,1,33,0.1294,
5/05/2020 8:49,BENNETTS GREEN,NSW,2290,COBBITTY,NSW,2570,1,5000,71.76,
5/05/2020 8:52,TRUGANINA,VIC,3029,KILSYTH SOUTH,VIC,3137,1,16,0.1457,
5/05/2020 8:59,TRUGANINA,VIC,3029,GORDON,NSW,2072,6,33.77,0.2188,
5/05/2020 9:00,BRAESIDE,VIC,3195,KANGAROO FLAT,VIC,3555,1,3,0.0131,
5/05/2020 9:01,TRUGANINA,VIC,3029,EMERALD,VIC,3782,3,27.51,0.1563,
5/05/2020 9:02,ARNDELL PARK,NSW,2148,MUDGEE,NSW,2850,1,160,0.4598,
5/05/2020 9:04,MOUNT WAVERLY,VIC,3149,NEDLANDS,WA,6009,1,1,0.0011,
5/05/2020 9:04,REGENTS PARK,NSW,2143,COOPERS PLAINS,QLD,4108,1,2,0.008,
5/05/2020 9:04,MOUNT WAVERLY,VIC,3149,HERSTON,QLD,4006,1,2,0.0229,
5/05/2020 9:05,MOUNT WAVERLY,VIC,3149,HEIDELBERG,VIC,3084,1,3,0.0116,
5/05/2020 9:05,MOUNT WAVERLY,VIC,3149,MALVERN,VIC,3144,1,4,0.0092,
5/05/2020 9:05,MOUNT WAVERLY,VIC,3149,WAUCHOPE,NSW,2446,1,1,0.0289,
5/05/2020 9:06,DANDENONG SOUTH,VIC,3175,MALVERN,VIC,3144,1,5,0.001,
5/05/2020 9:07,TRUGANINA,VIC,3029,TRUGANINA,VIC,3029,1,0.99,0.0308,
5/05/2020 9:08,BAYSWATER,VIC,3153,HAHNDORF,SA,5245,1,1,0.0066,
5/05/2020 9:08,INGLEBURN,NSW,2565,PRESTONS,NSW,2170,1,150,0.9419,
5/05/2020 9:09,TRUGANINA,VIC,3029,FYSHWICK,ACT,2609,4,21,0.209,
5/05/2020 9:09,MOUNT WAVERLY,VIC,3149,CABOOLTURE,QLD,4510,1,4,0.0633,
5/05/2020 9:10,TRUGANINA,VIC,3029,VIRGINIA,QLD,4014,2,13,0.1667,
5/05/2020 9:10,TRUGANINA,VIC,3029,SEBASTOPOL,VIC,3356,1,3.13,0.0308,
5/05/2020 9:11,DANDENONG SOUTH,VIC,3175,BLAIRGOWRIE,VIC,3942,1,5,0.001,
5/05/2020 9:13,LANE COVE,NSW,2066,BOWEN HILLS,QLD,4006,1,9,0.0164,
5/05/2020 9:14,TRUGANINA,VIC,3029,YATALA,QLD,4207,4,23,0.169,
5/05/2020 9:15,PORT MELBOURNE,VIC,3207,POINT LONSDALE,VIC,3225,1,3.1,0.012,
5/05/2020 9:15,PORT MELBOURNE,VIC,3207,BOOLAROO,NSW,2284,1,2,0.0137,
5/05/2020 9:15,CLAYTON,VIC,3168,PRESTON,VIC,3072,2,450,3.5659,
5/05/2020 9:15,TRUGANINA,VIC,3029,NORTH PARRAMATTA,NSW,2151,2,320,3.744,
5/05/2020 9:16,DANDENONG SOUTH,VIC,3175,WERRIBEE,VIC,3030,1,3,0.0012,
5/05/2020 9:16,MOUNT WAVERLY,VIC,3149,CAMPERDOWN,NSW,2050,3,10,0.1899,
5/05/2020 9:19,MURARRIE,QLD,4172,ARNDELL PARK,NSW,2148,1,90,1.188,
5/05/2020 9:19,TRUGANINA,VIC,3029,LAUNCESTON,TAS,7250,1,9.17,0.0521,
5/05/2020 9:20,DANDENONG SOUTH,VIC,3175,CRANBOURNE,VIC,3977,26,208,1.664,
5/05/2020 9:20,BRAESIDE,VIC,3195,GRIFFITH,NSW,2680,1,3,0.0131,
5/05/2020 9:21,TRUGANINA,VIC,3029,CHINCHILLA,QLD,4413,1,2.12,0.0308,
5/05/2020 9:22,MOORABBIN,VIC,3189,BRISBANE CITY,QLD,4000,3,820,7.5744,
5/05/2020 9:22,MOUNT WAVERLY,VIC,3149,HEIDELBERG WEST,VIC,3081,1,1,0.0071,
5/05/2020 9:22,CAMPBELLFIELD,VIC,3061,KILBURN,SA,5084,1,439,1.1592,
5/05/2020 9:22,TRUGANINA,VIC,3029,DERRIMUT,VIC,3026,4,25,0.2558,
5/05/2020 9:23,DANDENONG SOUTH,VIC,3175,CANNING VALE,WA,6155,1,212,0.5856,
5/05/2020 9:23,DANDENONG SOUTH,VIC,3175,YOUNG,NSW,2594,1,3,0.0012,
5/05/2020 9:23,TRUGANINA,VIC,3029,YANCHEP,WA,6035,1,0.01,0.0034,
5/05/2020 9:23,ARNDELL PARK,NSW,2148,HUSKISSON,NSW,2540,1,13.9,0.0119,
5/05/2020 9:24,KEYSBOROUGH,VIC,3173,PORT AUGUSTA,SA,5700,1,105,0.72,
5/05/2020 9:26,BRAESIDE,VIC,3195,MALAGA,WA,6090,1,5,0.033,
5/05/2020 9:27,TRUGANINA,VIC,3029,GAWLER SOUTH,SA,5118,5,29.11,0.2651,
5/05/2020 9:28,MOUNT WAVERLY,VIC,3149,HOBART,TAS,7000,1,1,0.0011,
5/05/2020 9:32,CAMPBELLFIELD,VIC,3061,CAPALABA,QLD,4157,4,68,0.1036,
5/05/2020 9:32,TRUGANINA,VIC,3029,BELCONNEN,ACT,2616,1,0.06,0.0034,
5/05/2020 9:33,DANDENONG,VIC,3175,SMITHFIELD,NSW,2164,1,687,1.01,
5/05/2020 9:33,BRAESIDE,VIC,3195,CABOOLTURE,QLD,4510,1,3,0.0131,
5/05/2020 9:33,ACACIA RIDGE,QLD,4110,WINGHAM,NSW,2429,1,14,0.13,
5/05/2020 9:37,GREENACRE,NSW,2190,PORT MELBOURNE,VIC,3207,1,4,0.0341,
5/05/2020 9:39,TRUGANINA,VIC,3029,TOOWOOMBA,QLD,4350,1,0.04,0.0034,
5/05/2020 9:39,CLAYTON,VIC,3168,BURLEIGH WATERS,QLD,4220,1,100,1.834,
5/05/2020 9:40,KEYSBOROUGH,VIC,3173,PORT MELBOURNE,VIC,3207,1,5,0.0182,
5/05/2020 9:41,BAYSWATER,VIC,3153,WINGFIELD,SA,5013,4,3000,6.7898,
5/05/2020 9:41,TRUGANINA,VIC,3029,SHEPPARTON,VIC,3630,2,14.5,0.0386,
5/05/2020 9:41,TRUGANINA,VIC,3029,KANGAROO FLAT,VIC,3555,1,0.06,0.0034,
5/05/2020 9:42,MAIDSTONE,VIC,3012,DARWIN,NT,800,1,545,1.728,
5/05/2020 9:43,CAMPBELLFIELD,VIC,3061,SALAMANDER BAY,NSW,2317,4,68,0.1036,
5/05/2020 9:43,TRUGANINA,VIC,3029,MANDURAH,WA,6210,1,0.22,0.0349,
5/05/2020 9:45,KEYSBOROUGH,VIC,3173,EASTERN CREEK,NSW,2766,1,105,1.152,
5/05/2020 9:46,TRUGANINA,VIC,3029,SMITHFIELD,SA,5114,1,6.15,0.0308,
5/05/2020 9:47,PORT MELBOURNE,VIC,3207,MACQUARIE PARK,NSW,2113,2,14.4,0.1042,
5/05/2020 9:48,TRUGANINA,VIC,3029,PROSPECT,SA,5082,1,102.34,0.96,
5/05/2020 9:49,TRUGANINA,VIC,3029,ROCKDALE,NSW,2216,1,0.22,0.0349,
5/05/2020 9:49,MOUNT WAVERLY,VIC,3149,CABOOLTURE,QLD,4510,1,1,0.0537,
5/05/2020 9:50,DERRIMUT,VIC,3026,Moonah,TAS,7009,8,184,0.9488,
5/05/2020 9:55,BRAESIDE,VIC,3195,BALCATTA,WA,6021,2,14,0.154,
5/05/2020 9:58,PORT MELBOURNE,VIC,3207,CANNING VALE,WA,6155,1,3,0.012,
5/05/2020 10:00,BAYSWATER,VIC,3153,NORTHMEAD,NSW,2152,2,5.8,0.0838,
5/05/2020 10:01,TRUGANINA,VIC,3029,NORMAN GARDENS,QLD,4701,1,63.69,1.44,
5/05/2020 10:01,DANDENONG SOUTH,VIC,3175,ST ALBANS,VIC,3021,1,5,0.016,
5/05/2020 10:02,MOUNT WAVERLY,VIC,3149,GOSFORD,NSW,2250,1,1,0.0071,
5/05/2020 10:02,PORT MELBOURNE,VIC,3207,KEYSBOROUGH,VIC,3173,2,5,0.024,
5/05/2020 10:03,BRAESIDE,VIC,3195,PEAKHURST,NSW,2210,1,3,0.0131,
5/05/2020 10:04,TRUGANINA,VIC,3029,PITTSWORTH,QLD,4356,3,25.5,0.1563,
5/05/2020 10:04,INGLEBURN,NSW,2565,DANDENONG SOUTH,VIC,3175,5,20,0.0845,
5/05/2020 10:06,BRAESIDE,VIC,3195,BAYSWATER NORTH,VIC,3153,1,5,0.0491,
5/05/2020 10:08,INGLEBURN,NSW,2565,MORWELL,VIC,3840,1,4,0.0088,
5/05/2020 10:08,LANE COVE,NSW,2066,AUCHENFLOWER,QLD,4066,1,19,0.0379,
5/05/2020 10:09,BAYSWATER,VIC,3153,PAKENHAM,VIC,3810,1,1,0.0066,
5/05/2020 10:09,CARRUM DOWNS,VIC,3201,INVERMAY,TAS,7248,1,2.6,0.017,
5/05/2020 10:10,TRUGANINA,VIC,3029,KURRI KURRI,NSW,2327,1,2.12,0.0308,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
